"tip","ass_bid","ass_tid"
"158","4","885560","Пепеляшка","Cinderella","Карнавален костюм, съдържащ: рокля, гривна, бижу и коронка.","<div>Contains:&nbsp;Dress, bracelet, choker and tiara.</div>","S, M","0","0.00","0.00","1","35.00","0.00","885460.jpg","1","114"
"159","4","882941","Приказна фея","Renaissance Princess","Карнавален костюм, съдържащ: шапка с воал, рокля с пух и колан.","<div>Contains:&nbsp;Hat with veil, feather trimmed over dress, under dress and belt.</div>
<div>&nbsp;</div>","S, M, L","0","0.00","0.00","1","30.00","0.00","882841.jpg","1","160"
"160","4","882456","Главатарката на разбойниците","Ms. Skull and Bones","Карнавален костюм, съдържащ: рокля с прикачена жилетка и шапка.","<div>Contains:&nbsp;Dress with attached vest, hat with head scarf.</div>
<div>Special Features:&nbsp;leather look bodice.&nbsp;</div>","S, M, L","0","0.00","0.00","1","25.00","0.00","882356.jpg","1","150"
"161","4","11838","Каугърл","Cowgirl","Карнавален костюм, съдържащ: шапка с коса, рокля, жилетка и колан.","<div>Contains:&nbsp;Hat with attached yarn hair, dress with attached vest and belt.</div>
<div>Special Features:&nbsp;Attached yarn hair.</div>","T, S","3","0.00","0.00","1","25.00","0.00","11738.jpg","1","161"
"162","4","882945","Поп звезда","Glamour Diva","Карнавален костюм, съдържащ: кадифен гащеризон с марабу, жакет от марабу.","<div>Contains:&nbsp;Pink feather boa jacket and black velvet jumpsuit with matching feathers.</div>","S, M, L","0","0.00","0.00","1","25.00","0.00","882845.jpg","1","166"
"163","4","882135","Розово дяволче","Devilicious","Карнавален костюм, съдържащ:горно с марабу, ръкавици, крилца, панталон и рогца.","<div>
<div>Contains:&nbsp;Top, glovelets, printed wings, pants and headband with glitter horns.</div>
<div>Special Features:&nbsp;Trimmed with marabou and vinyl accents.</div>
</div>","S, M, L","0","0.00","0.00","1","30.00","0.00","882035.jpg","1","165"
"164","17","882026","Клоун","Clown","<div>Карнавален костюм съдържащ: шапка и&nbsp;гащеризон.</div>","<div>Contains:&nbsp;Hat &amp; jumpsuit.&nbsp;<br />
Special Features:&nbsp;Fuller cut.</div>","S, L","0","0.00","0.00","1","20.00","0.00","881926.jpg","1","126"
"165","4","12014","Шарен клоун","Colorful Clown","<div>Карнавален костюм, съдържащ: шапка с&nbsp;прикачена коса от прежда и гащеризон.</div>","<div>Contains:&nbsp;Hat with attached yarn hair &amp; jumpsuit.</div>","T, S","0","0.00","0.00","1","30.00","0.00","11914.jpg","1","163"
"166","4","885724","Парцалена кукла","Rag Doll Girl","Карнавален костюм, съдържащ: шапка <a style=""display:none;"" href=""http://www.bagstyle.cn"">Replica Bvlgari Handbags</a> с прикачена коса и рокля с престилка.","<div>Contains:&nbsp;Hat with attached yarn hair and dress with apron.</div>","T, S","0","0.00","0.00","1","30.00","0.00","885624.jpg","1","27"
"167","4","882025","Медицинска сестра","Nurse","Карнавален костюм, съдържащ: диадема, рокля с престилка.","<div>Contains:&nbsp;Headpiece &amp; dress with attached apron.</div>
<div>Special Features:&nbsp;Fuller cut.</div>","S, M, L","0","0.00","0.00","1","15.00","0.00","881925.jpg","1","164"
"169","4","882171","Снежанка","Snow White","Карнавален костюм, съдържащ: рокля с наметка.","<div>Contains:&nbsp;Dress with attached cape.</div>","T, S, M","0","0.00","0.00","1","30.00","0.00","882071.jpg","1","127"
"170","19","885456","Мече","Oatmeal Bear","Карнавален костюм, съдържащ: гащеризон с неплязгаши подметки,качулка с ушички.","<div>Contains:</div>
<div>Jumpsuit with non-skid soles, headpiece with ears and blanket</div>
<div>Special Features:&nbsp;Made of Chenille and flannel.</div>","I","0","0.00","0.00","1","30.00","0.00","885356.jpg","1","2"
"171","17","882411","Зоро","Muscle Chest Zorro","<div>Карнавален костюм -&nbsp;делукс,&nbsp;съдържащ: гащеризон с мускулести гърди, имитация ботуши, колан, шапка, домино и наметка.</div>","<div>Contains:&nbsp;Muscle chest jumpsuit with attached boot tops, belt, hat, eyemask and cape.</div>"," S, M, L","0","0.00","0.00","1","35.00","0.00","882311.jpg","1","112"
"172","17","882410","Зоро","Zorro","Kарнавален костюм, съдържащ: наметка, риза, панталон, имитация ботуши, домино и колан.","<div>Contains:&nbsp;Cape, shirt, pants with attached boot tops.</div>
<div>Special Features:&nbsp;Bandana with eyemask and belt included.&nbsp;</div>"," M","0","0.00","0.00","1","30.00","0.00","882310.jpg","1","111"
"173","17","883204","Батман","Batman","<div>&nbsp;</div>
<div>Kарнавален костюм -&nbsp;делукс, съдържащ: гащеризон с мускулести гърди, имитация ботуши, колан, маска и наметка.</div>","<div>Contains:&nbsp;Muscle chest jumpsuit with attached boot tops, headpiece, cape and belt.</div>"," S, M, L","0","0.00","0.00","1","35.00","0.00","883104.jpg","1","110"
"174","19","885723","Супермен","Superman","Kарнавален костюм, съдържащ: гащеризон и наметка","<div>Contains:&nbsp;Jumpsuit &amp; cape.</div>","I, T","0","0.00","0.00","1","25.00","0.00","885623.jpg","1","16"
"175","17","882408","Светкавицата","Deluxe Muscle Chest The Flash","<div>&nbsp;</div>
<div>Kарнавален костюм -&nbsp;делукс, съдържащ: гащеризон с мускулести гърди, имитация ботуши, колан и маска.&nbsp;</div>","<div>Contains:&nbsp;Muscle chest jumpsuit with attached boot tops, belt and headpiece.</div>","T, S, M","0","0.00","0.00","1","35.00","0.00","88238.jpg","1","6"
"176","17","5269","Фродо","Frodo™ Accessory Kit","Kарнавален костюм, съдържащ: наметка с качулка, торбичка, светещ меч и пръстен.","<div>Contains:&nbsp;Hooded cloak, pouch, light-up sword &amp; ring.</div>"," M/ L","0","0.00","0.00","1","20.00","0.00","5169.jpg","1","113"
"177","4","883194","Котенце","Bratz Cat","Kарнавален костюм, съдържащ: гащеризон, опашка и ушички. <a style=""display:none;"" href=""https://www.bestshoesites.com"">best elevator shoes</a>","<div>Contains:&nbsp;Jumpsuit with tail and ears.</div>","S, M, L","0","0.00","0.00","1","25.00","0.00","883094.jpg","1","42"
"179","4","11706","Пебълс Флинстоун","Pebbles","Kарнавален костюм, съдържащ: перука и гащеризон от мек полар.","<div>Contains:&nbsp;Headpiece, fleece jumpsuit with attached feet.</div>
<div>Special Features:&nbsp;Fleece material, attached feet.</div>","T, S, M","0","0.00","0.00","1","30.00","0.00","11606.jpg","1","167"
"180","17","11707","Бам-Бам","Bamm-Bamm","Kарнавален костюм, съдържащ: перука с шапка и гащеризон от мек полар и бухалка.","<div>Contains:&nbsp;Headpiece, fleece jumpsuit with attached feet and club.</div>
<div>Special Features:&nbsp;Fleece material, attached feet, club included.</div>","T, S, M","0","0.00","0.00","1","30.00","0.00","11607.jpg","1","117"
"181","4","883046","Спящата красавица","Sleeping Beauty","Kарнавален костюм, съдържащ: рокля със свалящи се ръкави, коронка и татуировка.","<div>Contains:&nbsp;Dress with detachable sleeves, tiara and tattoos.</div>","T, S, M","0","0.00","0.00","1","30.00","0.00","882946.jpg","1","129"
"182","4","882887","Принцеса Фиона ","Princess Fiona","Kарнавален костюм, съдържащ: рокля със свалящи се ръкави, коронка и колан.","<div>Contains:&nbsp;Dress with detachable sleeves, belt cord and tiara.</div>
<div>Special Features:&nbsp;Tattoos included.</div>","T, S, M","0","0.00","0.00","1","30.00","0.00","882787.jpg","1","128"
"183","8","7371","Кронка и ушички","Princess Fiona™ Tiara w/Ears","&nbsp;","&nbsp;","-","0","0.00","0.00","1","5.00","0.00","7271.jpg","1","66"
"184","8","4587","Батман маска - детска","Child Batman Mask","&nbsp;","&nbsp;","-","0","0.00","0.00","1","5.00","0.00","4487.jpg","1","72"
"185","8",,"Батман маска","Adult Batman Mask","&nbsp;","&nbsp;","-","0","0.00","0.00","1","8.00","0.00","4496.jpg","1","73"
"186","2","15133","Матрицата","Matrix  Trinity","Kарнавален костюм, съдържащ: очила и палто.","<div>Contains:&nbsp;Glasses &amp; PVC coat.</div>
<div>&nbsp;</div>","S, M, L","0","0.00","0.00","1","40.00","0.00","15033.jpg","0","533"
"187","3","56265","Зоро","Deluxe Muscle Chest Zorro","<div>Kарнавален мъжки &nbsp;костюм -&nbsp;делукс, съдържащ: гащеризон с имитация на ботуши, наметка, колан, шапка и домино.</div>","<div>Contains:&nbsp;Jumpsuit with boot tops, cape, belt, hat &amp; eye mask.</div>
<div>Special Features:&nbsp;Muscle chest shirt.</div>","STD, XL","0","235.00","0.00","1","65.00","0.00","56165.jpg","1","217"
"188","2","888755","Лейди Зоро","Lady Zorro","<div>Kарнавален костюм -&nbsp;делукс, съдържащ: горно, наметка, пола, колан, домино и ръкавици.</div>","<div>Contains:&nbsp;Top, Skirt with waist sash, cape, eyemask, gauntlets.&nbsp;</div>","S, M, L","0","0.00","0.00","1","60.00","0.00","888655.jpg","1","534"
"189","3","888536","Фред Флинстоун","Fred Flintstone","Мъжки карнавален костюм, съдържащ: палто с яка, вратовръзка, маншети, перука и обувки.","<div>Contains:&nbsp;Coat with collar, Necktie, Cuffs, Wig &amp; Shoe Covers.</div>","M, L, XL","0","0.00","0.00","1","40.00","0.00","888436.jpg","1","216"
"190","2","16983","Пебълс Флинстоун","Pebbles","Kарнавален костюм, съдържащ: блузка, пола, перука с кокал и чорапки без пръсти.","<div>Contains:&nbsp;Shirt, shorts, wig with bone and leg covers.</div>","S, M","0","0.00","0.00","1","50.00","0.00","16883.jpg","1","535"
"191","2","888537","Уилма Флинстоун","Wilma Flintstone","Kарнавален костюм, съдържащ: рокля, перука и гердан.","<div>Contains:&nbsp;Dress, wig and necklace.</div>"," M, L","0","0.00","0.00","1","40.00","0.00","888437.jpg","1","536"
"192","8","6679","Зоро кинжал ","Zorrо Dagger","&nbsp;","&nbsp;","-","0","0.00","0.00","1","5.00","0.00","6579.jpg","1","74"
"193","8","6675","Зоро сабя делукс","Deluxe Zorro  Sword","&nbsp;","&nbsp;","-","0","0.00","0.00","1","8.00","0.00","6575.jpg","1","75"
"194","5","4675","Терминатор винил маска","T600 Vinyl Adult Mask","&nbsp;","&nbsp;","-","0","0.00","0.00","1","15.00","0.00","4575.jpg","1","60"
"195","5","3139","Маска Туити","Tweety Bird","&nbsp;","&nbsp;","-","0","0.00","0.00","1","2.00","0.00","3039.jpg","1","102"
"196","5","3087","Маска Бъни","Bugs Bunny","&nbsp;","&nbsp;","-","0","0.00","0.00","1","2.00","0.00","2987.jpg","1","103"
"197","5","3138","Маска Дък","Daffy Duck","&nbsp;","&nbsp;","-","0","0.00","0.00","1","2.00","0.00","3038.jpg","1","104"
"198","5","3140","Маска Силвестър","Sylvester","&nbsp;","&nbsp;","-","0","0.00","0.00","1","2.00","0.00","3040.jpg","1","105"
"199","8","6943","Питатски чоропогащник  с черепчета","Pirate Print Tights","&nbsp;","&nbsp;","-","0","14.00","0.00","0","0.00","0.00","6843.jpg","1","76"
"200","8","6945","Чоропогащник с пламъци","Flame Print Tights","&nbsp;","&nbsp;","-","0","15.00","0.00","0","0.00","0.00","6845.jpg","1","77"
"201","8","8610","Мрежести чорапи с панделки","Cameo Thigh Highs","&nbsp;","&nbsp;","-","0","14.00","0.00","0","0.00","0.00","8510.jpg","1","78"
