"tip","ass_bid","ass_tid"
"cnt","1732","13"
"cnt","1732","11"
"cnt","1732","6"
"cnt","1733","13"
"cnt","1733","11"
"cnt","1733","6"
"cnt","1734","27"
"cnt","1734","13"
"cnt","1734","11"
"cnt","1734","6"
"cnt","1735","6"
"cnt","1735","11"
"cnt","1735","13"
"cnt","1735","27"
"cnt","1736","27"
"cnt","1736","13"
"cnt","1736","11"
"cnt","1736","6"
"cnt","1737","27"
"cnt","1737","13"
"cnt","1737","11"
"cnt","1737","6"
"cnt","1738","6"
"cnt","1738","5"
"cnt","1738","12"
"cnt","1738","11"
"cnt","1738","26"
"cnt","1738","14"
"cnt","1738","13"
"cnt","1738","27"
"cnt","1739","6"
"cnt","1739","11"
"cnt","1739","13"
"cnt","1739","27"
"cnt","1740","6"
"cnt","1740","11"
"cnt","1740","13"
"cnt","1740","27"
"cnt","1741","6"
"cnt","1741","12"
"cnt","1741","11"
"cnt","1741","26"
"cnt","1741","14"
"cnt","1741","13"
"cnt","1741","27"
"cnt","1742","6"
"cnt","1742","11"
"cnt","1742","13"
"cnt","1742","27"
"cnt","1743","27"
"cnt","1743","13"
"cnt","1743","11"
"cnt","1743","6"
"cnt","1744","6"
"cnt","1744","11"
"cnt","1744","13"
"cnt","1744","27"
"cnt","1745","6"
"cnt","1745","11"
"cnt","1745","13"
"cnt","1745","27"
"cnt","1746","6"
"cnt","1746","12"
"cnt","1746","11"
"cnt","1746","26"
"cnt","1746","14"
"cnt","1746","13"
"cnt","1746","27"
"cnt","1747","6"
"cnt","1747","11"
"cnt","1747","13"
"cnt","1747","27"
"cnt","1748","27"
"cnt","1748","13"
"cnt","1748","11"
"cnt","1748","6"
"cnt","1749","6"
"cnt","1749","11"
"cnt","1749","14"
"cnt","1749","13"
"cnt","1750","6"
"cnt","1750","11"
"cnt","1750","14"
"cnt","1750","13"
"cnt","1751","27"
"cnt","1751","13"
"cnt","1751","11"
"cnt","1751","6"
"obj","1752","1751"
"cnt","1752","6"
"cnt","1752","11"
"cnt","1752","14"
"cnt","1752","13"
"cnt","1753","13"
"cnt","1753","14"
"cnt","1753","6"
"cnt","1755","6"
"cnt","1755","13"
"cnt","1756","6"
"cnt","1756","13"
"cnt","1756","27"
"cnt","1757","6"
"cnt","1757","11"
"cnt","1757","13"
"cnt","1758","6"
"cnt","1758","13"
"cnt","1758","27"
"cnt","1760","6"
"cnt","1761","6"
"cnt","1761","13"
"cnt","1803","11"
"cnt","1803","6"
"cnt","1767","6"
"cnt","1767","13"
"cnt","1767","27"
"cnt","1767","11"
"cnt","1768","14"
"cnt","1768","13"
"cnt","1768","11"
"cnt","1768","6"
"cnt","1769","13"
"cnt","1769","11"
"cnt","1769","6"
"cnt","1770","6"
"cnt","1770","11"
"cnt","1770","14"
"cnt","1770","13"
"cnt","1771","27"
"cnt","1771","13"
"cnt","1771","11"
"cnt","1771","6"
"cnt","1772","6"
"cnt","1772","11"
"cnt","1772","13"
"cnt","1772","27"
"cnt","1773","6"
"cnt","1773","11"
"cnt","1773","13"
"cnt","1773","27"
"cnt","1774","6"
"cnt","1774","11"
"cnt","1774","13"
"cnt","1774","27"
"cnt","1775","27"
"cnt","1775","13"
"cnt","1775","11"
"cnt","1775","6"
"cnt","1828","13"
"cnt","1828","11"
"cnt","1828","6"
"cnt","1823","27"
"cnt","1777","6"
"cnt","1777","11"
"cnt","1777","13"
"cnt","1778","6"
"cnt","1778","11"
"cnt","1778","13"
"cnt","1780","6"
"cnt","1780","11"
"cnt","1780","13"
"cnt","1781","13"
"cnt","1781","11"
"cnt","1781","6"
"cnt","1782","27"
"cnt","1782","13"
"cnt","1782","11"
"cnt","1782","6"
"cnt","1802","6"
"cnt","1801","13"
"cnt","1801","11"
"cnt","1801","6"
"cnt","1784","6"
"cnt","1784","11"
"cnt","1784","13"
"cnt","1784","27"
"cnt","1786","27"
"cnt","1786","13"
"cnt","1786","11"
"cnt","1786","6"
"cnt","1787","14"
"cnt","1787","11"
"cnt","1787","6"
"cnt","1788","14"
"cnt","1788","11"
"cnt","1788","6"
"cnt","1789","6"
"cnt","1789","11"
"cnt","1789","14"
"cnt","1790","6"
"cnt","1790","11"
"cnt","1790","14"
"cnt","1791","13"
"cnt","1791","11"
"cnt","1791","6"
"cnt","1792","6"
"cnt","1792","11"
"cnt","1792","13"
"cnt","1792","27"
"cnt","1793","27"
"cnt","1793","13"
"cnt","1793","11"
"cnt","1793","6"
"cnt","1794","27"
"cnt","1794","13"
"cnt","1794","11"
"cnt","1794","6"
"cnt","1795","27"
"cnt","1795","13"
"cnt","1795","11"
"cnt","1795","6"
"cnt","1813","6"
"cnt","1813","11"
"cnt","1813","14"
"cnt","1813","13"
"cnt","1842","14"
"cnt","1843","27"
"cnt","1843","13"
"cnt","1843","11"
"cnt","1843","6"
"cnt","1844","13"
"cnt","1844","14"
"cnt","1844","11"
"cnt","1844","6"
"cnt","1845","13"
"cnt","1845","14"
"cnt","1845","11"
"cnt","1845","6"
"cnt","1846","6"
"cnt","1846","11"
"cnt","1846","13"
"cnt","1847","13"
"cnt","1847","11"
"cnt","1847","6"
"cnt","1848","27"
"cnt","1848","13"
"cnt","1848","11"
"cnt","1848","6"
"cnt","1849","13"
"cnt","1849","6"
"cnt","1850","13"
"cnt","1850","14"
"cnt","1850","11"
"cnt","1851","13"
"cnt","1851","14"
"cnt","1851","11"
"cnt","1851","6"
"cnt","1852","6"
"cnt","1852","11"
"cnt","1852","13"
"cnt","1853","27"
"cnt","1853","6"
"cnt","1853","11"
"cnt","1853","13"
"obj","1854","1853"
"cnt","1854","6"
"cnt","1854","11"
"cnt","1854","13"
"cnt","1854","27"
"obj","1853","1854"
"cnt","1855","27"
"cnt","1855","13"
"cnt","1855","11"
"cnt","1855","6"
"cnt","1856","11"
"cnt","1856","13"
"cnt","1856","27"
"obj","1856","1857"
"obj","1857","1856"
"cnt","1857","6"
"cnt","1857","11"
"cnt","1857","13"
"cnt","1857","27"
"cnt","1856","6"
"cnt","1858","27"
"cnt","1858","13"
"cnt","1858","11"
"cnt","1858","6"
"cnt","1859","6"
"cnt","1859","13"
"cnt","1860","6"
"cnt","1860","13"
"cnt","1860","27"
"cnt","1861","13"
"cnt","1861","6"
"cnt","1862","6"
"cnt","1862","5"
"cnt","1862","14"
"cnt","1862","13"
"cnt","1863","27"
"cnt","1863","13"
"cnt","1863","14"
"cnt","1863","6"
"cnt","1864","13"
"cnt","1864","6"
"cnt","1865","6"
"cnt","1865","13"
"cnt","1866","13"
"cnt","1866","14"
"cnt","1866","6"
"obj","1866","745"
"obj","1866","1355"
"obj","1866","1779"
"obj","1867","1789"
"obj","1867","1473"
"obj","1867","733"
"obj","1867","11"
"cnt","1867","6"
"cnt","1867","13"
"cnt","1867","14"
"obj","1868","1303"
"obj","1868","736"
"obj","1868","836"
"cnt","1868","6"
"cnt","1868","14"
"cnt","1868","13"
"cnt","1869","6"
"obj","1869","749"
"obj","1869","1460"
"obj","1869","135"
"obj","1869","838"
"cnt","1870","13"
"cnt","1870","14"
"cnt","1870","5"
"cnt","1870","6"
"obj","1870","1800"
"obj","1870","1701"
"obj","1870","1842"
"cnt","1871","6"
"cnt","1871","14"
"cnt","1871","13"
"obj","1872","1758"
"obj","1872","1563"
"obj","1872","1774"
"cnt","1872","6"
"cnt","1872","5"
"cnt","1872","14"
"cnt","1872","13"
"cnt","1873","27"
"cnt","1873","13"
"cnt","1873","6"
"obj","1873","47"
"obj","1873","580"
"obj","1873","794"
"obj","1874","1576"
"obj","1874","1813"
"cnt","1874","13"
"cnt","1874","14"
"cnt","1874","5"
"cnt","1874","6"
"cnt","1874","27"
"cnt","1875","6"
"cnt","1875","5"
"cnt","1875","12"
"cnt","1875","11"
"cnt","1875","26"
"cnt","1875","14"
"cnt","1875","13"
"cnt","1876","5"
"cnt","1876","12"
"cnt","1876","11"
"cnt","1876","14"
"cnt","1877","6"
"cnt","1877","13"
"cnt","1878","6"
"cnt","1879","6"
"cnt","1879","5"
"cnt","1879","14"
"cnt","1879","13"
"cnt","1879","27"
"cnt","1880","11"
"cnt","1880","13"
"cnt","1880","6"
"cnt","1881","6"
"cnt","1881","5"
"cnt","1881","12"
"cnt","1881","26"
"cnt","1881","14"
"cnt","1881","13"
"cnt","1882","6"
"cnt","1882","13"
"cnt","1882","27"
"cnt","1883","13"
"cnt","1883","6"
"cnt","1884","5"
"cnt","1884","12"
"cnt","1884","11"
"cnt","1884","14"
"cnt","1884","13"
"cnt","1885","6"
"cnt","1885","13"
"cnt","1886","6"
"cnt","1886","13"
"cnt","1886","27"
"obj","1887","1886"
"cnt","1887","6"
"cnt","1887","13"
"cnt","1887","27"
"cnt","1888","6"
"cnt","1888","13"
"cnt","1889","13"
"cnt","1889","6"
"cnt","1889","27"
"cnt","1890","6"
"cnt","1890","11"
"cnt","1890","14"
"cnt","1890","13"
"cnt","1890","27"
"cnt","1891","13"
"cnt","1891","27"
"cnt","1891","6"
"cnt","1892","6"
"cnt","1892","13"
"cnt","1892","27"
"cnt","1893","13"
"cnt","1893","27"
"cnt","1893","6"
"cnt","1894","6"
"cnt","1894","27"
"cnt","1894","13"
"cnt","1895","6"
"cnt","1895","13"
"cnt","1895","27"
"cnt","1896","27"
"cnt","1896","13"
"cnt","1896","14"
"cnt","1896","6"
"cnt","1897","6"
"cnt","1897","13"
"cnt","1898","6"
"cnt","1898","13"
"cnt","1899","6"
"cnt","1899","13"
"cnt","1899","27"
"cnt","1900","14"
"cnt","1900","13"
"cnt","1900","6"
"cnt","1901","6"
"cnt","1901","13"
"cnt","1902","13"
"cnt","1902","6"
"cnt","1903","27"
"cnt","1903","13"
"cnt","1903","6"
"cnt","1904","6"
"cnt","1904","13"
"cnt","1905","6"
"cnt","1905","13"
"cnt","1905","27"
"cnt","1906","6"
"cnt","1906","13"
"cnt","1907","6"
"cnt","1907","13"
"cnt","1908","6"
"cnt","1908","13"
"cnt","1908","27"
"cnt","1909","6"
"cnt","1909","13"
"cnt","1909","27"
"cnt","1910","6"
"cnt","1910","11"
"cnt","1910","13"
"cnt","1910","27"
"cnt","1911","6"
"cnt","1911","5"
"cnt","1911","14"
"cnt","1911","13"
"cnt","1911","27"
"cnt","1912","6"
"cnt","1912","14"
"cnt","1912","13"
"cnt","1913","27"
"cnt","1913","13"
"cnt","1913","14"
"cnt","1913","26"
"cnt","1913","11"
"cnt","1913","12"
"cnt","1913","5"
"cnt","1914","6"
"cnt","1914","5"
"cnt","1914","14"
"cnt","1914","13"
"cnt","1915","6"
"cnt","1915","14"
"cnt","1915","13"
"cnt","1915","27"
"cnt","1916","27"
"cnt","1916","13"
"cnt","1916","14"
"cnt","1916","6"
"cnt","1917","6"
"cnt","1917","14"
"cnt","1917","13"
"cnt","1918","27"
"cnt","1918","13"
"cnt","1918","14"
"cnt","1918","6"
"cnt","1919","27"
"cnt","1919","13"
"cnt","1919","14"
"cnt","1919","5"
"cnt","1919","6"
"cnt","1920","6"
"cnt","1920","14"
"cnt","1920","13"
"cnt","1920","27"
"cnt","1921","6"
"cnt","1921","5"
"cnt","1921","14"
"cnt","1921","27"
"cnt","1921","13"
"cnt","1922","6"
"cnt","1922","14"
"cnt","1922","27"
"cnt","1922","13"
"cnt","1923","6"
"cnt","1923","5"
"cnt","1923","14"
"cnt","1923","11"
"cnt","1923","27"
"cnt","1923","13"
"cnt","1924","6"
"cnt","1924","5"
"cnt","1924","12"
"cnt","1924","14"
"cnt","1924","26"
"cnt","1924","13"
"cnt","1925","6"
"cnt","1925","12"
"cnt","1925","26"
"cnt","1925","14"
"cnt","1925","13"
"cnt","1926","6"
"cnt","1926","14"
"cnt","1926","27"
"cnt","1927","6"
"cnt","1927","13"
"cnt","1927","27"
"cnt","1928","6"
"cnt","1928","13"
"cnt","1928","27"
"cnt","1929","6"
"cnt","1929","13"
"cnt","1930","13"
"cnt","1930","14"
"cnt","1930","5"
"cnt","1930","6"
"cnt","1931","13"
"cnt","1931","6"
"cnt","1932","6"
"cnt","1932","13"
"cnt","1933","6"
"cnt","1933","11"
"cnt","1933","27"
"cnt","1933","13"
"cnt","1933","14"
"cnt","1934","13"
"cnt","1934","14"
"cnt","1934","5"
"cnt","1934","6"
"cnt","1935","6"
"cnt","1935","5"
"cnt","1935","14"
"cnt","1935","13"
"cnt","1936","6"
"cnt","1936","5"
"cnt","1936","14"
"cnt","1936","13"
"cnt","1937","13"
"cnt","1937","14"
"cnt","1937","5"
"cnt","1937","6"
"cnt","1938","6"
"cnt","1938","5"
"cnt","1938","14"
"cnt","1938","13"
"cnt","1939","27"
"cnt","1939","13"
"cnt","1939","14"
"cnt","1939","11"
"cnt","1939","5"
"cnt","1939","6"
"cnt","1940","6"
"cnt","1941","6"
"cnt","1941","5"
"cnt","1941","14"
"cnt","1941","13"
"cnt","1942","6"
"cnt","1942","5"
"cnt","1942","14"
"cnt","1942","13"
"cnt","1943","6"
"cnt","1943","5"
"cnt","1943","26"
"cnt","1943","14"
"cnt","1943","13"
"cnt","1943","27"
"cnt","1944","6"
"cnt","1945","6"
"cnt","1946","6"
"cnt","1946","5"
"cnt","1946","26"
"cnt","1946","14"
"cnt","1946","13"
"cnt","1946","27"
"cnt","1947","6"
"cnt","1947","5"
"cnt","1947","14"
"cnt","1947","13"
"cnt","1948","13"
"cnt","1948","14"
"cnt","1948","5"
"cnt","1948","6"
"cnt","1949","6"
"cnt","1949","5"
"cnt","1949","14"
"cnt","1949","13"
"cnt","1950","13"
"cnt","1950","14"
"cnt","1950","5"
"cnt","1950","6"
"cnt","1951","13"
"cnt","1951","14"
"cnt","1951","5"
"cnt","1951","6"
"cnt","1952","6"
"cnt","1952","5"
"cnt","1952","14"
"cnt","1952","13"
"cnt","1953","13"
"cnt","1953","14"
"cnt","1953","26"
"cnt","1953","11"
"cnt","1953","5"
"cnt","1953","6"
"cnt","1954","6"
"cnt","1954","5"
"cnt","1954","14"
"cnt","1954","13"
"cnt","1955","13"
"cnt","1955","14"
"cnt","1955","5"
"cnt","1955","6"
"cnt","1956","13"
"cnt","1956","14"
"cnt","1956","5"
"cnt","1956","6"
"cnt","1957","6"
"cnt","1957","5"
"cnt","1957","14"
"cnt","1957","13"
"cnt","1958","13"
"cnt","1958","14"
"cnt","1958","26"
"cnt","1958","5"
"cnt","1958","6"
"obj","1958","946"
"cnt","1959","5"
"cnt","1959","14"
"cnt","1959","13"
"cnt","1960","14"
"cnt","1960","5"
"cnt","1960","6"
"cnt","1961","14"
"cnt","1961","13"
"cnt","1961","5"
"cnt","1961","6"
"cnt","1962","27"
"cnt","1962","13"
"cnt","1962","14"
"cnt","1962","5"
"cnt","1962","6"
"cnt","1963","6"
"cnt","1963","13"
"cnt","1964","6"
"cnt","1964","14"
"cnt","1964","13"
"cnt","383","5"
"obj","383","382"
"obj","383","380"
"obj","383","378"
"cnt","1966","13"
"cnt","1966","14"
"cnt","1966","11"
"cnt","1966","5"
"cnt","1966","6"
"cnt","1967","6"
"cnt","1967","5"
"cnt","1967","14"
"cnt","1967","13"
"cnt","1968","13"
"cnt","1968","14"
"cnt","1968","5"
"cnt","1968","6"
"cnt","1969","13"
"cnt","1969","14"
"cnt","1969","5"
"cnt","1969","6"
"cnt","1970","6"
"cnt","1971","6"
"cnt","1971","5"
"cnt","1971","14"
"cnt","1971","13"
"cnt","1973","6"
"cnt","1973","5"
"cnt","1973","14"
"cnt","1973","13"
"cnt","1974","6"
"cnt","1974","5"
"cnt","1974","14"
"cnt","1974","13"
"cnt","1975","6"
"cnt","1975","5"
"cnt","1975","14"
"cnt","1975","13"
"cnt","1976","13"
"cnt","1976","14"
"cnt","1976","5"
"cnt","1976","6"
"cnt","1977","6"
"cnt","1977","5"
"cnt","1977","14"
"cnt","1977","13"
"cnt","1978","6"
"cnt","1979","13"
"cnt","1979","14"
"cnt","1979","5"
"cnt","1979","6"
"cnt","1980","6"
"cnt","1980","5"
"cnt","1980","14"
"cnt","1980","13"
"cnt","1981","6"
"cnt","1981","5"
"cnt","1981","14"
"cnt","1981","13"
"cnt","1982","13"
"cnt","1982","14"
"cnt","1982","5"
"cnt","1982","6"
"cnt","1983","6"
"cnt","1983","5"
"cnt","1983","14"
"cnt","1983","13"
"cnt","1984","13"
"cnt","1984","6"
"cnt","1985","6"
"cnt","1985","13"
"cnt","1985","14"
"cnt","1986","6"
"cnt","1986","5"
"cnt","1986","14"
"cnt","1986","13"
"cnt","1987","6"
"cnt","1987","5"
"cnt","1987","14"
"cnt","1987","13"
"cnt","1988","6"
"cnt","1988","5"
"cnt","1988","14"
"cnt","1988","13"
"cnt","1989","13"
"cnt","1989","14"
"cnt","1989","5"
"cnt","1989","6"
"cnt","1990","6"
"cnt","1990","5"
"cnt","1990","14"
"cnt","1990","13"
"cnt","1991","6"
"cnt","1991","5"
"cnt","1991","14"
"cnt","1991","13"
"cnt","1992","6"
"cnt","1992","5"
"cnt","1992","14"
"cnt","1992","13"
"cnt","1993","6"
"cnt","1993","5"
"cnt","1993","14"
"cnt","1993","13"
"cnt","1994","13"
"cnt","1994","14"
"cnt","1994","5"
"cnt","1994","6"
"cnt","1995","6"
"cnt","1995","5"
"cnt","1995","14"
"cnt","1995","13"
"cnt","1996","13"
"cnt","1996","14"
"cnt","1996","5"
"cnt","1996","6"
"cnt","1997","6"
"cnt","1997","5"
"cnt","1997","14"
"cnt","1997","13"
"cnt","1998","6"
"cnt","1998","5"
"cnt","1998","14"
"cnt","1998","13"
"cnt","1999","6"
"cnt","1999","5"
"cnt","1999","14"
"cnt","1999","13"
"cnt","2000","6"
"cnt","2000","5"
"cnt","2000","14"
"cnt","2000","13"
"cnt","2001","6"
"cnt","2001","5"
"cnt","2001","14"
"cnt","2001","13"
"cnt","2002","6"
"cnt","2002","5"
"cnt","2002","12"
"cnt","2002","11"
"cnt","2002","26"
"cnt","2002","14"
"cnt","2002","13"
"cnt","2002","27"
"cnt","2003","27"
"cnt","2003","13"
"cnt","2003","14"
"cnt","2003","5"
"cnt","2003","6"
"cnt","2004","6"
"cnt","2004","5"
"cnt","2004","14"
"cnt","2004","13"
"cnt","2005","6"
"cnt","2005","5"
"cnt","2005","26"
"cnt","2005","14"
"cnt","2005","13"
"cnt","2006","13"
"cnt","2006","14"
"cnt","2006","26"
"cnt","2006","5"
"cnt","2006","6"
"cnt","2007","6"
"cnt","2007","5"
"cnt","2007","11"
"cnt","2007","26"
"cnt","2007","14"
"cnt","2007","13"
"cnt","2007","27"
"cnt","2008","14"
"cnt","2008","26"
"cnt","2008","11"
"cnt","2008","5"
"cnt","2008","6"
"cnt","2008","13"
"cnt","2008","27"
"cnt","2009","6"
"cnt","2009","5"
"cnt","2009","14"
"cnt","2009","13"
"cnt","2010","6"
"cnt","2010","5"
"cnt","2010","26"
"cnt","2010","14"
"cnt","2010","13"
"cnt","2010","27"
"cnt","2011","13"
"cnt","2011","14"
"cnt","2011","5"
"cnt","2011","6"
"cnt","2012","6"
"cnt","2012","5"
"cnt","2012","14"
"cnt","2012","13"
"cnt","2013","6"
"cnt","2013","5"
"cnt","2013","14"
"cnt","2013","13"
"cnt","2014","6"
"cnt","2014","5"
"cnt","2014","14"
"cnt","2014","13"
"cnt","2014","27"
"cnt","2015","6"
"cnt","2015","5"
"cnt","2015","14"
"cnt","2015","13"
"cnt","2016","6"
"cnt","2016","5"
"cnt","2016","14"
"cnt","2016","13"
